sequence,feasible,objective,total_energy,total_dist,failure_reason,arrival_times
0-39-30,False,0,0,83287.49664457895,Time_Window_Violation,
0-39-31,False,0,0,87994.44402772054,Time_Window_Violation,
0-39-32,False,0,0,83114.40523067549,Time_Window_Violation,
0-39-33,False,0,0,83271.37910202978,Time_Window_Violation,
0-39-34,True,98.9840406649738,46713139.58194551,80699.55822289604,None,"{0: 2971.651806726706, 39: 1403.0987780100027, 34: 1858.4253643217664}"
0-39-35,False,0,0,89570.49415831124,Time_Window_Violation,
0-39-36,True,96.51310715757029,46613772.402480245,80666.62780082013,None,"{0: 2978.6930918982152, 39: 1403.0988035522134, 36: 1771.814325661446}"
0-39-37,False,0,0,84990.21895740426,Time_Window_Violation,
0-39-38,False,0,0,86542.34499766935,Time_Window_Violation,
0-39-40,False,0,0,99005.6823989006,Time_Window_Violation,
0-39-41,False,0,0,96329.13983895109,Time_Window_Violation,
0-39-42,False,0,0,95092.7923592571,Time_Window_Violation,
0-39-43,False,0,0,91346.11339787292,Time_Window_Violation,
0-39-44,False,0,0,97193.14206417535,Time_Window_Violation,
0-39-45,False,0,0,96212.98817898749,Time_Window_Violation,
0-39-46,False,0,0,93598.11447201038,Time_Window_Violation,
0-39-47,True,74.23803048925356,47067305.55264517,89961.82172049649,None,"{0: 3039.5967277883415, 39: 1403.0987779964962, 47: 2608.229472745859}"
0-39-48,False,0,0,95399.85666941114,Time_Window_Violation,
0-39-49,True,87.58414350652689,47353528.16057767,89252.7989484283,None,"{0: 3044.8121383669545, 39: 1403.0988320342044, 49: 2637.92467141883}"
0-39-50,True,74.23803047914568,46743769.692283906,92183.68095097278,None,"{0: 2852.9145412515018, 39: 1403.0987782467644, 50: 2016.7998373715623}"
0-40-1,True,74.45509922175353,47107430.45918017,78590.83522913471,None,"{0: 3007.1061777708946, 40: 794.346856516839, 1: 2392.939181407208}"
0-40-2,True,148.7300842821087,46639561.033087224,82462.11251235321,None,"{0: 2936.4938450157388, 40: 794.3468401501461, 2: 2152.902884014321}"
0-40-3,False,0,0,73414.2852664699,Time_Window_Violation,
0-40-4,True,50.42754558180488,46166293.98176732,77365.65657708645,None,"{0: 2654.5434906454466, 40: 794.346912990831, 4: 1799.0349423393052}"
0-40-5,False,0,0,71441.41067365935,Time_Window_Violation,
0-40-6,True,115.78994170847062,46092576.27280786,78934.7346307633,None,"{0: 2610.023963490244, 40: 794.3465946083797, 6: 1737.1699037485428}"
0-40-7,False,0,0,72961.09181886079,Time_Window_Violation,
0-40-8,False,0,0,76844.53550945497,Time_Window_Violation,
0-40-9,True,49.56207837421542,46264137.83859884,80827.62161059324,None,"{0: 2237.2440338572324, 40: 663.8575533566393, 9: 1321.4369438561585}"
0-40-10,False,0,0,73378.58274232852,Time_Window_Violation,
0-40-11,False,0,0,79262.4108324768,Time_Window_Violation,
0-40-12,True,79.47953218614629,47981850.85574455,114596.09309490258,None,"{0: 2715.978855092507, 40: 794.3469144139931, 12: 1784.1873305616027}"
0-40-13,False,0,0,98261.5254441085,Time_Window_Violation,
0-40-14,False,0,0,116488.35004017633,Time_Window_Violation,
0-40-15,False,0,0,108872.57342728093,Time_Window_Violation,
0-40-16,False,0,0,117935.58812453796,Time_Window_Violation,
0-40-17,False,0,0,102021.23362200451,Time_Window_Violation,
0-40-18,False,0,0,105215.1561963962,Time_Window_Violation,
0-40-19,False,0,0,113518.4245789666,Time_Window_Violation,
0-40-20,False,0,0,51231.056256176606,Time_Window_Violation,
0-40-21,True,75.17355590832705,47261111.116707444,53374.595500630836,None,"{0: 2755.370923541239, 40: 794.3469243186491, 21: 2261.7853301963232}"
0-40-22,True,75.17355586793042,47118040.50725904,55867.845949915136,None,"{0: 2635.965024302206, 40: 794.346921271318, 22: 2009.376026440748}"
0-40-23,True,62.894796291731154,46894419.78728313,59577.03809958264,None,"{0: 2605.0565616243407, 40: 794.3468774974011, 23: 1922.7649877848316}"
0-40-24,False,0,0,57976.2079030862,Time_Window_Violation,
0-40-25,False,0,0,59914.366025699004,Time_Window_Violation,
0-40-26,True,74.29017687180081,46547585.587314345,63352.74046460271,None,"{0: 2567.827746912004, 40: 794.3468393578316, 26: 1734.6953086200579}"
0-40-27,False,0,0,62792.69906899533,Time_Window_Violation,
0-40-28,True,104.94539987342853,46102591.5763628,66066.42252248175,None,"{0: 2410.014686249132, 40: 794.3467637630192, 28: 1467.4383992621633}"
0-40-29,False,0,0,65615.5281280883,Time_Window_Violation,
0-40-30,True,52.83475639934938,46039413.19262069,70385.8157304031,None,"{0: 2242.7447496250325, 40: 769.2520149895156, 30: 1247.198910457819}"
0-40-31,False,0,0,79651.64535854908,Time_Window_Violation,
0-40-32,False,0,0,79164.12876544462,Time_Window_Violation,
0-40-33,False,0,0,82933.99745434467,Time_Window_Violation,
0-40-34,True,75.17355582051329,46730305.04063703,83890.6880324526,None,"{0: 2975.179463450325, 40: 794.3469177172113, 34: 1858.425364493672}"
0-40-35,False,0,0,89108.20630889895,Time_Window_Violation,
0-40-36,True,72.7026214555155,46478594.46836391,89511.88684991252,None,"{0: 2969.9089370339934, 40: 794.346777906675, 36: 1771.8143229934433}"
0-40-37,False,0,0,94391.17283599864,Time_Window_Violation,
0-40-38,True,76.68277199561999,46972275.631616876,98247.1338306675,None,"{0: 2549.2181299458935, 40: 653.2946695251031, 38: 1250.0249900322203}"
0-40-39,True,75.07080658946407,47176988.67597864,99005.6823989006,None,"{0: 2602.6778805270214, 40: 778.8550737185786, 39: 1403.0987790622337}"
0-40-41,False,0,0,41297.069820357705,Time_Window_Violation,
0-40-42,False,0,0,42757.16316866246,Time_Window_Violation,
0-40-43,False,0,0,42553.63829246965,Time_Window_Violation,
0-40-44,True,65.41389756646596,46987911.606744245,45156.18735662632,None,"{0: 2130.5926647512742, 40: 794.3468748341513, 44: 1019.5356162669729}"
0-40-45,True,71.5351216501918,47046268.902303174,47976.2079030862,None,"{0: 2561.1169816090014, 40: 794.3466968020264, 45: 1484.7606000683588}"
0-40-46,True,138.84774892657254,46986222.35817376,46591.95321719681,None,"{0: 2313.504312043776, 40: 794.3467232158639, 46: 1259.5719127497098}"
0-40-47,True,50.4275457284042,47571412.93858388,45714.352317273726,None,"{0: 3043.349635599183, 40: 794.346924041694, 47: 2608.2294727252797}"
0-40-48,True,50.42754572750218,47058110.5329608,50939.33570746951,None,"{0: 2654.3567131941845, 40: 794.3469239717414, 48: 1563.9478434185637}"
0-40-49,True,63.773658429938735,47571628.301935226,48427.22610742947,None,"{0: 3046.007894096973, 40: 794.3467410211656, 49: 2637.924669496501}"
0-40-50,True,50.427545652713334,47355013.44830178,52638.58108736394,None,"{0: 2915.4770870484226, 40: 794.3469183307308, 50: 2016.7998470835535}"
0-41-1,True,94.06417950194805,47164177.59098975,74726.16676907762,None,"{0: 3004.475723083112, 41: 581.5312028263147, 1: 2392.9391592566644}"
0-41-2,True,168.33916952447373,46923495.47040286,78590.83522913471,None,"{0: 2935.833167577507, 41: 581.5312225108471, 2: 2152.90288076262}"
0-41-3,False,0,0,69519.16710428607,Time_Window_Violation,
0-41-4,True,70.03663216768034,46377197.96281774,73466.55361032873,None,"{0: 2671.9941995860054, 41: 581.5312321084817, 4: 1799.034963341706}"
0-41-5,False,0,0,67548.54322955696,Time_Window_Violation,
0-41-6,True,135.39902739572761,46263768.21979931,75017.85109745835,None,"{0: 2644.102894122294, 41: 581.5312111903963, 6: 1737.169897595252}"
0-41-7,False,0,0,69047.22224714857,Time_Window_Violation,
0-41-8,False,0,0,72917.09570492113,Time_Window_Violation,
0-41-9,True,70.03663283416186,45833223.97414473,76899.53003960302,None,"{0: 2305.8577004640683, 41: 581.5312349040871, 9: 1321.4369500145035}"
0-41-10,True,37.814116782652675,45861103.74584143,69444.59630650961,None,"{0: 1933.5589088628133, 41: 410.78382397339345, 10: 968.1608871717095}"
0-41-11,True,60.474990365943285,45958542.06085074,75328.42439665791,None,"{0: 2093.3660270861583, 41: 502.063931979995, 11: 1108.621316555946}"
0-41-12,True,99.08861585665203,46850285.21097743,110695.55346223613,None,"{0: 2909.0868473182927, 41: 581.5312200757019, 12: 1784.1872428634688}"
0-41-13,False,0,0,94409.54018420054,Time_Window_Violation,
0-41-14,True,63.84281508291993,47740785.55499877,112609.93359914728,None,"{0: 2499.337912946398, 41: 581.5312283305609, 14: 1476.1386898455082}"
0-41-15,False,0,0,105026.21828962993,Time_Window_Violation,
0-41-16,False,0,0,114074.58784944381,Time_Window_Violation,
0-41-17,False,0,0,98221.7053897504,Time_Window_Violation,
0-41-18,False,0,0,101460.50355711428,Time_Window_Violation,
0-41-19,False,0,0,109732.79007180268,Time_Window_Violation,
0-41-20,False,0,0,47363.08338453881,Time_Window_Violation,
0-41-21,True,94.78264254887307,47125801.40953053,49495.10884754328,None,"{0: 2750.2491682640893, 41: 581.531232965356, 21: 2261.785334359547}"
0-41-22,True,94.78264291214413,47001963.38853082,52036.68685328294,None,"{0: 2624.228575767706, 41: 581.5312344750049, 22: 2009.3760283647587}"
0-41-23,True,82.50388426103964,46982276.105868965,55723.17225261202,None,"{0: 2592.672836704398, 41: 581.5312359087586, 23: 1922.7649872247032}"
0-41-24,False,0,0,54272.80197424341,Time_Window_Violation,
0-41-25,False,0,0,56174.96741768886,Time_Window_Violation,
0-41-26,True,93.89926434753889,46810123.484547585,59572.802401080204,None,"{0: 2538.4244908542064, 41: 581.5312317484802, 26: 1734.6953060913002}"
0-41-27,False,0,0,59122.5920402743,Time_Window_Violation,
0-41-28,True,124.55448665765039,46337501.39592783,62343.83038108445,None,"{0: 2413.521765836837, 41: 581.5312247696645, 28: 1467.4383966765367}"
0-41-29,True,65.66375979436057,45790729.076119676,62112.29071998937,None,"{0: 2052.9087928816643, 41: 581.5312336870027, 29: 965.641886515311}"
0-41-30,True,72.61028501644655,45923819.82365816,66756.13025584967,None,"{0: 2318.9125604236247, 41: 581.5312355043301, 30: 1247.1988900845681}"
0-41-31,False,0,0,77401.9179787946,Time_Window_Violation,
0-41-32,False,0,0,76553.12779076656,Time_Window_Violation,
0-41-33,False,0,0,80367.90660140727,Time_Window_Violation,
0-41-34,True,94.78264333541796,46860341.62825106,81036.45930121609,None,"{0: 2981.730442438409, 41: 581.5312362373061, 34: 1858.4253657535014}"
0-41-35,False,0,0,86910.03408495162,Time_Window_Violation,
0-41-36,True,92.31170934232864,46676971.45188295,86732.44620014042,None,"{0: 2969.297917804276, 41: 581.5312300371629, 36: 1771.814322431069}"
0-41-37,True,90.0980470585935,46665759.88049278,91931.1607937457,None,"{0: 2410.5845545810425, 41: 517.3234943378571, 37: 1073.9768392753554}"
0-41-38,True,119.52865366581096,46722282.403456464,95815.24409047849,None,"{0: 2519.0807058277433, 41: 581.5312368668798, 38: 1185.3338882276087}"
0-41-39,True,94.78264310342686,46476663.46453424,96329.13983895109,None,"{0: 2794.598189183698, 41: 581.531235271565, 39: 1403.098800708421}"
0-41-40,True,70.97215842487756,46769496.52939579,41297.069820357705,None,"{0: 1893.293018549044, 41: 581.5312356352072, 40: 794.3468630384588}"
0-41-42,False,0,0,39994.74960809737,Time_Window_Violation,
0-41-43,False,0,0,38840.03832498024,Time_Window_Violation,
0-41-44,True,85.02298255585174,46769481.16482004,43827.75219627141,None,"{0: 2140.412802314589, 41: 581.5312233631971, 44: 1019.5356026951102}"
0-41-45,True,91.1442112215224,46905634.661713734,46427.38627440181,None,"{0: 2546.239042896863, 41: 581.5312326301357, 45: 1484.7606051547416}"
0-41-46,True,158.4568310634398,46793268.07703246,44272.80197424341,None,"{0: 2317.3991251551565, 41: 581.5312031451197, 46: 1259.571901208811}"
0-41-47,True,70.036632630524,47505095.04127449,42540.24996443465,None,"{0: 3042.5103422047123, 41: 581.5312340396069, 47: 2608.2294778957266}"
0-41-48,True,70.03663321843736,46919906.47882329,49285.459160931125,None,"{0: 2636.4212727668564, 41: 581.5312364822698, 48: 1563.94784817916}"
0-41-49,True,83.38274796730778,47568761.266628005,45506.68751043186,None,"{0: 3049.2857933648447, 41: 581.5312347965522, 49: 2637.924678342731}"
0-41-50,True,70.0366329294211,47347935.1228338,50485.050194252166,None,"{0: 2904.5162071538953, 41: 581.5312352844696, 50: 2016.7999785532281}"
0-42-1,True,129.81626805551934,47396331.44602654,75942.08153011792,None,"{0: 2966.5437428524565, 42: 368.71554230653794, 1: 2392.9391756630594}"
0-42-2,True,204.09125182916569,47197252.414285325,79778.45373425882,None,"{0: 2862.6906482643617, 42: 368.71553743819743, 2: 2152.9028802658927}"
0-42-3,False,0,0,70608.734202563,Time_Window_Violation,
0-42-4,True,105.78871437527786,46501329.956402525,74531.92882266175,None,"{0: 2599.225937535072, 42: 368.71554450219463, 4: 1799.0349709213972}"
0-42-5,False,0,0,68651.21661922366,Time_Window_Violation,
0-42-6,True,171.15110472032467,46455673.16083971,75969.54868335344,None,"{0: 2581.697598432255, 42: 368.7155127943942, 6: 1737.1698843651598}"
0-42-7,False,0,0,70026.31783124752,Time_Window_Violation,
0-42-8,False,0,0,73769.54188287529,JobSolveStatus.INFEASIBLE_SOLUTION,
0-42-9,True,105.78871511137866,46060986.27869392,77740.49495154334,None,"{0: 2329.064982951289, 42: 368.7155469245773, 9: 1321.4369531906555}"
0-42-10,True,99.77618339069392,45871039.33321859,70135.03526192099,None,"{0: 1894.8944068744315, 42: 368.7155009891535, 10: 927.0560522903603}"
0-42-11,True,105.7887154554679,45951982.550324224,76014.10524751428,None,"{0: 2116.287673951728, 42: 368.7155479606395, 11: 1108.6212604296734}"
0-42-12,True,134.84070002962602,47130136.23433185,110992.4465781771,None,"{0: 2907.273644897068, 42: 368.7155415701553, 12: 1784.187270905018}"
0-42-13,False,0,0,94503.73355967099,Time_Window_Violation,
0-42-14,True,105.78871549637273,47242253.388347074,112800.01963503426,None,"{0: 2543.603883801138, 42: 368.7155481268521, 14: 1403.0987836611248}"
0-42-15,False,0,0,105097.9877070933,JobSolveStatus.INFEASIBLE_SOLUTION,
0-42-16,True,229.2019620713756,47646757.083103016,114195.55125588973,None,"{0: 2378.5158690243697, 42: 368.7155241693275, 16: 1306.58932565419}"
0-42-17,False,0,0,98156.04967346421,Time_Window_Violation,
0-42-18,False,0,0,101283.99505838202,Time_Window_Violation,
0-42-19,False,0,0,109628.47876726641,Time_Window_Violation,
0-42-20,False,0,0,47561.495506722626,Time_Window_Violation,
0-42-21,True,130.5347227131544,47085196.81065863,49734.99535917022,None,"{0: 2722.8800625861477, 42: 368.7155386508434, 21: 2261.7853417554643}"
0-42-22,True,130.5347256451579,46821116.620317474,52094.26110451271,None,"{0: 2579.3003932791735, 42: 368.715547989581, 22: 2009.3760284039743}"
0-42-23,True,118.25596296979762,46798060.26496011,55850.4125077076,None,"{0: 2556.925260090267, 42: 368.71553626193713, 23: 1922.7649692138089}"
0-42-24,False,0,0,54010.923519420176,Time_Window_Violation,
0-42-25,False,0,0,55986.61309478754,JobSolveStatus.INFEASIBLE_SOLUTION,
0-42-26,True,129.65134576324516,46602809.675539546,59476.18754044171,None,"{0: 2483.4162730844637, 42: 368.71554171288517, 26: 1734.6953006180563}"
0-42-27,True,105.79891747525127,45706474.13232595,58791.13045944956,None,"{0: 1820.495287274458, 42: 368.7155484932498, 27: 781.9670454381035}"
0-42-28,True,160.3065683892969,46352615.85180159,62113.12547046622,None,"{0: 2356.834316764514, 42: 368.71553734412214, 28: 1467.4383947069123}"
0-42-29,True,105.78871420176529,45712242.21960659,61516.81122700249,None,"{0: 1993.0918292731371, 42: 368.71554398754876, 29: 885.9071863462676}"
0-42-30,True,108.36236737577107,46032443.699358985,66348.42567116208,None,"{0: 2266.6362222989487, 42: 368.71554760949095, 30: 1247.198879470327}"
0-42-31,False,0,0,76049.0545878112,JobSolveStatus.INFEASIBLE_SOLUTION,
0-42-32,False,0,0,75287.5758412836,Time_Window_Violation,
0-42-33,False,0,0,79088.12664112178,Time_Window_Violation,
0-42-34,True,130.5347258453213,47158511.44144262,79879.483004442,None,"{0: 2899.54784897295, 42: 368.71554862517837, 34: 1858.4253662828908}"
0-42-35,True,96.00959380139477,46368200.43447003,85552.32912580494,None,"{0: 2173.650628383725, 42: 368.7155349728014, 35: 830.35910693327}"
0-42-36,True,128.06379155892273,47144476.56335797,85539.24505602161,None,"{0: 2902.016171731755, 42: 368.7155429483547, 36: 1771.8143209150694}"
0-42-37,True,133.57570796994304,46379464.16225815,90622.59451176922,None,"{0: 2474.3470039928507, 42: 368.7155444905719, 37: 1073.9767947805503}"
0-42-38,True,155.28073497311686,46448609.970304176,94500.11786470388,None,"{0: 2629.4896884021005, 42: 368.71554530102526, 38: 1185.3338903318968}"
0-42-39,True,130.53472162097742,46657225.6129788,95092.79235925712,None,"{0: 2776.130056291443, 42: 368.71553512788324, 39: 1403.0989080596628}"
0-42-40,True,106.7242385920161,45996103.24499141,42757.16316866246,None,"{0: 1891.260529226167, 42: 368.71554068154626, 40: 794.3466690450572}"
0-42-41,True,126.33332670295597,45986748.29963341,39994.74960809737,None,"{0: 1696.5675009013012, 42: 368.71554074429855, 41: 581.5312249920894}"
0-42-43,False,0,0,38866.153273074815,Time_Window_Violation,
0-42-44,True,120.77506470776868,46150713.70890369,43089.93512186577,None,"{0: 2115.22255360036, 42: 368.715537640185, 44: 1019.535600071916}"
0-42-45,True,126.89628758334948,46524328.86906201,45279.438966289854,None,"{0: 2458.1628145369586, 42: 368.715526293616, 45: 1484.7605830976909}"
0-42-46,True,194.2089191011081,46261600.80656804,42904.468197801965,None,"{0: 2249.06733623784, 42: 368.7155408971511, 46: 1259.5719114484818}"
0-42-47,True,105.78871400585555,47721377.67303524,41583.6049802672,None,"{0: 3035.9970905862165, 42: 368.7155433421975, 47: 2608.2294838721555}"
0-42-48,True,105.78871302881564,46566552.77359754,48022.18030234367,None,"{0: 2538.0672082950973, 42: 368.71554021282805, 48: 1563.9478713271367}"
0-42-49,True,119.1348264193685,47829500.45995342,44353.532522971815,None,"{0: 3045.0047847705914, 42: 368.7155348646948, 49: 2637.9246519842404}"
0-42-50,True,105.78871512210489,47347779.419406086,49116.71641781072,None,"{0: 2819.957849616125, 42: 368.7155468933438, 50: 2016.8000688225914}"
0-43-1,False,0,0,70348.58678167514,Time_Window_Violation,
0-43-2,False,0,0,74168.47348533515,Time_Window_Violation,
0-43-3,False,0,0,64957.48563698189,Time_Window_Violation,
0-43-4,False,0,0,68868.97838649583,Time_Window_Violation,
0-43-5,False,0,0,63006.61083440006,Time_Window_Violation,
0-43-6,False,0,0,70266.05527266642,Time_Window_Violation,
0-43-7,False,0,0,64333.44252138826,Time_Window_Violation,
0-43-8,False,0,0,68040.35417007895,Time_Window_Violation,
0-43-9,False,0,0,72008.035658816,Time_Window_Violation,
0-43-10,False,0,0,64380.44910550519,Time_Window_Violation,
0-43-11,False,0,0,70258.60079348815,Time_Window_Violation,
0-43-12,False,0,0,105267.76649125505,Time_Window_Violation,
0-43-13,False,0,0,88843.72598412866,Time_Window_Violation,
0-43-14,False,0,0,107105.98561023653,Time_Window_Violation,
0-43-15,False,0,0,99448.61182640822,Time_Window_Violation,
0-43-16,False,0,0,108526.59951109756,Time_Window_Violation,
0-43-17,False,0,0,92574.61569452792,Time_Window_Violation,
0-43-18,False,0,0,95771.70881549685,Time_Window_Violation,
0-43-19,False,0,0,104070.67700099066,Time_Window_Violation,
0-43-20,False,0,0,41850.0038980252,Time_Window_Violation,
0-43-21,False,0,0,44013.66088606449,Time_Window_Violation,
0-43-22,False,0,0,46438.515564512636,Time_Window_Violation,
0-43-23,False,0,0,50168.473485335155,Time_Window_Violation,
0-43-24,False,0,0,48552.94535724685,Time_Window_Violation,
